canonical_key,canonical_tag,distinct_users,distinct_artists,vote_rows,source_assignments,raw_tag_id_count,raw_variant_count,raw_variants,review_numbers,manual_review_notes,manual_review_flag,automatic_exclusion_reason,manual_flag_reason,is_flagged,semantic_content_eligible,semantic_exclusion_reason,single_user_tag,meets_min_artist_threshold,use_for_content_model,content_model_exclusion_reason
oldschool,oldschool,1,1,1,1,1,1,oldschool,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oldschool death metal,oldschool death metal,1,1,1,1,1,1,oldschool death metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oldschool hardcore,oldschool hardcore,1,1,1,1,1,1,oldschool hardcore,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oldschool punkrock,oldschool punkrock,1,1,1,1,1,1,oldschool punkrock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
olhos,olhos,1,1,1,1,1,1,olhos,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oli sykes,oli sykes,1,1,1,1,1,1,oli sykes,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
olimpo dei migliori,olimpo dei migliori,1,3,3,3,1,1,olimpo dei migliori,,,False,,,False,True,,True,True,True,
oliver hartstack,oliver hartstack,1,1,1,1,1,1,oliver hartstack,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ollie,ollie,1,4,4,4,1,1,ollie,,,False,,,False,True,,True,True,True,
oludeniz,oludeniz,1,1,1,1,1,1,oludeniz,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
olympia,olympia,1,1,1,1,1,1,olympia,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
omd,omd,1,1,1,1,1,1,omd,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
omfg,omfg,1,2,2,2,1,1,omfg,,,False,,,False,True,,True,True,True,
omg,omg,2,6,6,6,1,1,omg,,,False,,,False,True,,False,True,True,
omg original in u2 :o,omg original in u2 :o,1,1,1,1,1,1,omg original in u2 :o,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
omg this is so good,omg this is so good,1,8,8,8,1,1,omg this is so good,,,False,,,False,True,,True,True,True,
ompa,ompa,1,1,1,1,1,1,ompa,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
on a magic carpet ride,on a magic carpet ride,1,1,1,1,1,1,on a magic carpet ride,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
on drugs,on drugs,1,1,1,1,1,1,on drugs,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
on frozen fields,on frozen fields,1,1,1,1,1,1,on frozen fields,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
on the bone records,on the bone records,1,1,1,1,1,1,on the bone records,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one,one,1,1,1,1,1,1,one,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one hit wonder,one hit wonder,2,3,3,3,2,2,one hit wonder | one hit wonders,120,Flagged: evaluative/contextual.,True,,Flagged: evaluative/contextual.,True,False,Flagged: evaluative/contextual.,False,True,False,Flagged: evaluative/contextual.
one love,one love,1,1,1,1,1,1,one love,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one night only,one night only,1,1,1,1,1,1,one night only,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of her best songs,one of her best songs,1,8,8,8,1,1,one of her best songs,,,False,,,False,True,,True,True,True,
one of my favorite songs that i always forget about,one of my favorite songs that i always forget about,1,5,5,5,1,1,one of my favorite songs that i always forget about,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,True,False,personal preference or user behaviour
one of my favorites,one of my favorites,1,6,6,6,1,1,one of my favorites,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,True,False,personal preference or user behaviour
one of my first favourite albums from the just discovering music times,one of my first favourite albums from the just-discovering-music-times,1,1,1,1,1,1,one of my first favourite albums from the just-discovering-music-times,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
one of the best albums of 2006,one of the best albums of 2006,1,1,1,1,1,1,one of the best albums of 2006,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the best songs ever,one of the best songs ever,1,1,1,1,1,1,one of the best songs ever,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the best songs in existence,one of the best songs in existence,1,1,1,1,1,1,one of the best songs in existence,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the best songs ive heard,one of the best songs ive heard,1,1,1,1,1,1,one of the best songs ive heard,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the best tracks ever,one of the best tracks ever,1,1,1,1,1,1,one of the best tracks ever,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the sexiest songs ever,one of the sexiest songs ever,1,1,1,1,1,1,one of the sexiest songs ever,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one of the thousands of things we have in common,one of the thousands of things we have in common,1,1,1,1,1,1,one of the thousands of things we have in common,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
one of their best,one of their best,1,11,11,11,1,1,one of their best,,,False,,,False,True,,True,True,True,
one on twoism,one on twoism,1,1,1,1,1,1,one on twoism,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one republic,one republic,1,1,1,1,1,1,one republic,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
one tree hill,one tree hill,6,32,40,40,1,1,one tree hill,,,False,,,False,True,,False,True,True,
one two three four,one-two-three-four,1,5,5,5,1,1,one-two-three-four,,,False,,,False,True,,True,True,True,
onerepublic,onerepublic,1,1,1,1,1,1,onerepublic,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ongaku,ongaku,1,6,6,6,1,1,ongaku,,,False,,,False,True,,True,True,True,
oni pout,oni pout,1,14,14,14,1,1,oni pout,,,False,,,False,True,,True,True,True,
only the young,only the young,1,1,1,1,1,1,only the young,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
onno tunc,onno tunc,1,2,2,2,1,1,onno tunc,,,False,,,False,True,,True,True,True,
ooh girl,ooh girl,1,1,1,1,1,1,ooh girl,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ooioo,ooioo,1,1,1,1,1,1,ooioo,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oops,oops,1,2,2,2,1,1,oops,,,False,,,False,True,,True,True,True,
oops she did it again,oops she did it again,1,1,1,1,1,1,oops she did it again,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
opened a show with bo years ago him and a bongo shaker had a fantastic sound fine showman dickyd,opened a show with bo years ago---him and a bongo shaker--had a fantastic sound--fine showman--dickyd,1,1,1,1,1,1,opened a show with bo years ago---him and a bongo shaker--had a fantastic sound--fine showman--dickyd,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
opera,opera,12,16,27,27,1,1,opera,,,False,,,False,True,,False,True,True,
opera like,opera-like,1,1,1,1,1,1,opera-like,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
opera metal,opera metal,3,3,4,4,1,1,opera metal,,,False,,,False,True,,False,True,True,
operatic pop,operatic pop,1,1,1,1,1,1,operatic pop,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
opeth,opeth,1,1,1,1,1,1,opeth,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oppenheimer,oppenheimer,1,1,1,1,1,1,oppenheimer,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
optic 2000,optic 2000,1,1,1,1,1,1,optic 2000,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
optimistic,optimistic,1,3,3,3,1,1,optimistic,,,False,,,False,True,,True,True,True,
optimistic electronica,optimistic electronica,1,1,1,1,1,1,optimistic electronica,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
optimistic view while experiencing pessimism,optimistic view while experiencing pessimism,1,1,1,1,1,1,optimistic view while experiencing pessimism,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
optur,optur,1,5,5,5,1,1,optur,,,False,,,False,True,,True,True,True,
oran,oran,1,11,11,11,1,1,oran,,,False,,,False,True,,True,True,True,
oranger,oranger,1,1,1,1,1,1,oranger,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
orchestra,orchestra,2,6,6,6,1,1,orchestra,,,False,,,False,True,,False,True,True,
orchestral,orchestral,6,18,19,19,1,1,orchestral,,,False,,,False,True,,False,True,True,
orchestral metal,orchestral metal,1,2,2,2,1,1,orchestral metal,,,False,,,False,True,,True,True,True,
orchestral pop,orchestral pop,1,1,1,1,1,1,orchestral pop,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
organ,organ,1,1,1,1,1,1,organ,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
organ trio,organ trio,1,1,1,1,1,1,organ trio,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
orgasm,orgasm,3,15,15,15,1,1,orgasm,,,False,,,False,True,,False,True,True,
orgasm inducing ska,orgasm-inducing-ska,1,1,1,1,1,1,orgasm-inducing-ska,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
orgasmic,orgasmic,5,10,10,10,1,1,orgasmic,,,False,,,False,True,,False,True,True,
orgasmo,orgasmo,1,8,8,8,1,1,orgasmo,,,False,,,False,True,,True,True,True,
orgulho latino,orgulho latino,1,1,1,1,1,1,orgulho latino,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oriental,oriental,5,11,11,14,2,2,orient | oriental,320,,False,,,False,True,,False,True,True,
oriental jazz,oriental jazz,1,2,2,2,1,1,oriental jazz,,,False,,,False,True,,True,True,True,
oriental metal,oriental metal,1,1,1,1,1,1,oriental metal,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oriental rock,oriental rock,1,1,1,1,1,1,oriental rock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
original,original,3,3,3,3,1,1,original,65,Keep separate: `original` and `originals` may represent different categories.,False,,,False,True,,False,True,True,
original hard rock,original hard rock,1,1,1,1,1,1,original hard rock,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
original screamo,original screamo,1,1,1,1,1,1,original screamo,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
originals,originals,1,15,15,15,1,1,originals,65,Keep separate: `original` and `originals` may represent different categories.,False,,,False,True,,True,True,True,
oscar winning songs,oscar winning songs,1,37,37,37,1,1,oscar winning songs,,,False,,,False,True,,True,True,True,
oshare kei,oshare kei,2,12,14,14,1,1,oshare kei,,,False,,,False,True,,False,True,True,
oshare kei :,oshare kei :,1,3,3,3,1,1,oshare kei :,,,False,,,False,True,,True,True,True,
ost,ost,2,4,4,4,1,1,ost,,,False,,,False,True,,False,True,True,
ot1,ot1,1,4,4,4,1,1,ot1,,,False,,,False,True,,True,True,True,
ot2,ot2,1,1,1,1,1,1,ot2,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ot4,ot4,1,1,1,1,1,1,ot4,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
otaku,otaku,1,6,6,6,1,1,otaku,,,False,,,False,True,,True,True,True,
oth,oth,1,1,1,1,1,1,oth,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
other,other,3,5,5,5,1,1,other,,,False,,,False,True,,False,True,True,
other great tracks,other great tracks,1,69,69,69,1,1,other great tracks,,,False,,,False,True,,True,True,True,
otro genio,otro genio,1,1,1,1,1,1,otro genio,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
otto dix,otto dix,1,1,1,1,1,1,otto dix,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ottoman,ottoman,2,27,28,28,1,1,ottoman,,,False,,,False,True,,False,True,True,
ottoman art,ottoman art,1,3,3,3,1,1,ottoman art,,,False,,,False,True,,True,True,True,
ottoman classical,ottoman classical,1,3,3,3,1,1,ottoman classical,,,False,,,False,True,,True,True,True,
ottoman military band,ottoman military band,1,2,2,2,1,1,ottoman military band,,,False,,,False,True,,True,True,True,
ottoman traditional,ottoman traditional,1,2,2,2,1,1,ottoman traditional,,,False,,,False,True,,True,True,True,
oud,oud,1,1,1,1,1,1,oud,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oui fm,oui fm,1,50,50,50,1,1,oui fm,,,False,,,False,True,,True,True,True,
out for blood,out for blood,1,1,1,1,1,1,out for blood,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
out of ether,out of ether,1,1,1,1,1,1,out of ether,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
out of ether and friends,out of ether and friends,1,1,1,1,1,1,out of ether and friends,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outer dimensions,outer dimensions,1,1,1,1,1,1,outer dimensions,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outlaw country,outlaw country,1,1,1,1,1,1,outlaw country,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outlaws and gypsys,outlaws and gypsys,1,1,1,1,1,1,outlaws and gypsys,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outofether,outofether,1,1,1,1,1,1,outofether,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outrageous,outrageous,1,2,2,2,1,1,outrageous,,,False,,,False,True,,True,True,True,
outro,outro,1,1,1,1,1,1,outro,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outside,outside,1,1,1,1,1,1,outside,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outsiders,outsiders,1,10,10,10,2,2,outsider | outsiders,88,Flagged: cultural/ambiguous.,True,,Flagged: cultural/ambiguous.,True,False,Flagged: cultural/ambiguous.,True,True,False,Flagged: cultural/ambiguous.
outta,outta,1,1,1,1,1,1,outta,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
outta my outta my head,outta my outta my head,1,1,1,1,1,1,outta my outta my head,,,False,personal preference or user behaviour,,True,False,personal preference or user behaviour,True,False,False,personal preference or user behaviour
over 2000 listeners,over 2000 listeners,1,1,1,1,1,1,over 2000 listeners,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
overplayed,overplayed,1,3,3,3,1,1,overplayed,,,False,,,False,True,,True,True,True,
overproduced by martin hannet,overproduced by martin hannet,1,1,1,1,1,1,overproduced by martin hannet,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
overrated,overrated,7,9,10,10,1,1,overrated,,,False,,,False,True,,False,True,True,
overrated hipster garbage,overrated hipster garbage,1,3,3,3,1,1,overrated hipster garbage,,,False,,,False,True,,True,True,True,
oversized heads,oversized heads,1,1,1,1,1,1,oversized heads,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
overtone singing,overtone singing,1,1,1,1,1,1,overtone singing,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
own it,own it,1,1,1,1,1,1,own it,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
oxynucid,oxynucid,1,1,1,1,1,1,oxynucid,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ozgun,ozgun,1,1,1,1,1,1,ozgun,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ozgun akay,ozgun akay,1,1,1,1,1,1,ozgun akay,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ozzfest,ozzfest,1,1,1,1,1,1,ozzfest,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
ozzy,ozzy,1,3,3,3,1,1,ozzy,,,False,,,False,True,,True,True,True,
ozzy osbourne,ozzy osbourne,3,3,5,5,1,1,ozzy osbourne,,,False,,,False,True,,False,True,True,
ozzy osbourne ozzy metal heavy metal zakk wylde zakk,ozzy osbourne ozzy metal heavy metal zakk wylde zakk,1,2,2,2,1,1,ozzy osbourne ozzy metal heavy metal zakk wylde zakk,,,False,,,False,True,,True,True,True,
p birdie,p-birdie,1,1,1,1,1,1,p-birdie,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
p funk,p-funk,2,3,4,4,1,1,p-funk,,,False,,,False,True,,False,True,True,
p funk george bootsy bernie gary,p funk george bootsy bernie gary,1,1,1,1,1,1,p funk george bootsy bernie gary,,,False,,,False,True,,True,False,False,used on fewer than 2 distinct artists
