tagID,raw_tag,raw_distinct_users,raw_distinct_artists,raw_assignments,display_normalized,tag_key,base_display_tag,post_plural_key,canonical_key,canonical_tag,review_numbers,manual_review_notes,manual_review_flag
4985,yellerr,1,1,1,yellerr,yellerr,yellerr,yellerr,yellerr,yellerr,,,False
4986,detroit rap,1,1,1,detroit rap,detroit rap,detroit rap,detroit rap,detroit rap,detroit rap,,,False
4987,shady records,1,1,1,shady records,shady records,shady records,shady records,shady records,shady records,,,False
4988,recovery,1,1,1,recovery,recovery,recovery,recovery,recovery,recovery,,,False
4989,d12,1,1,1,d12,d12,d12,d12,d12,d12,,,False
4990,aftermath,1,1,1,aftermath,aftermath,aftermath,aftermath,aftermath,aftermath,,,False
4991,weezy,1,1,1,weezy,weezy,weezy,weezy,weezy,weezy,,,False
4992,drizzy,1,1,1,drizzy,drizzy,drizzy,drizzy,drizzy,drizzy,,,False
4993,interscope,0,0,0,interscope,interscope,interscope,interscope,interscope,interscope,,,False
4994,movie score composers,1,12,12,movie score composers,movie score composers,movie score composers,movie score composers,movie score composers,movie score composers,,,False
4995,slipknot,2,1,2,slipknot,slipknot,slipknot,slipknot,slipknot,slipknot,,,False
4996,melodic death doom metal,1,1,1,melodic death doom metal,melodic death doom metal,melodic death doom metal,melodic death doom metal,melodic death doom metal,melodic death doom metal,,,False
4997,symphonic folk doom metal,1,1,1,symphonic folk doom metal,symphonic folk doom metal,symphonic folk doom metal,symphonic folk doom metal,symphonic folk doom metal,symphonic folk doom metal,,,False
4998,swedish melodic death metal,2,2,2,swedish melodic death metal,swedish melodic death metal,swedish melodic death metal,swedish melodic death metal,swedish melodic death metal,swedish melodic death metal,,,False
4999,the corrs,2,3,4,the corrs,the corrs,the corrs,the corrs,the corrs,the corrs,,,False
5000,celtic tribal,0,0,0,celtic tribal,celtic tribal,celtic tribal,celtic tribal,celtic tribal,celtic tribal,,,False
5001,evanescence,7,2,7,evanescence,evanescence,evanescence,evanescence,evanescence,evanescence,,,False
5002,neon trees,1,1,1,neon trees,neon trees,neon trees,neon trees,neon trees,neon trees,,,False
5003,rock-a-rolla cover stars,1,1,1,rock-a-rolla cover stars,rock a rolla cover stars,rock-a-rolla cover stars,rock a rolla cover stars,rock a rolla cover stars,rock-a-rolla cover stars,,,False
5004,rock-a-rolla magazine cover stars,0,0,0,rock-a-rolla magazine cover stars,rock a rolla magazine cover stars,rock-a-rolla magazine cover stars,rock a rolla magazine cover stars,rock a rolla magazine cover stars,rock-a-rolla magazine cover stars,,,False
5005,funny shit,1,1,1,funny shit,funny shit,funny shit,funny shit,funny shit,funny shit,,,False
5006,modern talking,1,1,1,modern talking,modern talking,modern talking,modern talking,modern talking,modern talking,,,False
5007,shit glam,1,1,1,shit glam,shit glam,shit glam,shit glam,shit glam,shit glam,,,False
5008,rocker chick,1,10,10,rocker chick,rocker chick,rocker chick,rocker chick,rocker chick,rocker chick,,,False
5009,rockville ca,1,21,21,rockville ca,rockville ca,rockville ca,rockville ca,rockville ca,rockville ca,,,False
5010,playlist,1,25,25,playlist,playlist,playlist,playlist,playlist,playlist,,,False
5011,alex patsavas,1,7,7,alex patsavas,alex patsavas,alex patsavas,alex patsavas,alex patsavas,alex patsavas,,,False
5012,lissy trullie,1,1,1,lissy trullie,lissy trullie,lissy trullie,lissy trullie,lissy trullie,lissy trullie,,,False
5013,lykke li,1,1,1,lykke li,lykke li,lykke li,lykke li,lykke li,lykke li,,,False
5014,the asteroids galaxy tour,1,1,1,the asteroids galaxy tour,the asteroids galaxy tour,the asteroids galaxy tour,the asteroids galaxy tour,the asteroids galaxy tour,the asteroids galaxy tour,,,False
5015,say hi,1,1,1,say hi,say hi,say hi,say hi,say hi,say hi,,,False
5016,coconut records,1,1,1,coconut records,coconut records,coconut records,coconut records,coconut records,coconut records,,,False
5017,passion pit,1,1,1,passion pit,passion pit,passion pit,passion pit,passion pit,passion pit,,,False
5018,the temper trap,1,1,1,the temper trap,the temper trap,the temper trap,the temper trap,the temper trap,the temper trap,,,False
5019,the republic tigers,1,1,1,the republic tigers,the republic tigers,the republic tigers,the republic tigers,the republic tigers,the republic tigers,,,False
5020,the little ones,1,1,1,the little ones,the little ones,the little ones,the little ones,the little ones,the little ones,,,False
5021,janelle monae,1,1,1,janelle monae,janelle monae,janelle monae,janelle monae,janelle monae,janelle monae,,,False
5022,blind pilot,0,0,0,blind pilot,blind pilot,blind pilot,blind pilot,blind pilot,blind pilot,,,False
5023,malbec,0,0,0,malbec,malbec,malbec,malbec,malbec,malbec,,,False
5024,elvis perkins,0,0,0,elvis perkins,elvis perkins,elvis perkins,elvis perkins,elvis perkins,elvis perkins,,,False
5025,oppenheimer,1,1,1,oppenheimer,oppenheimer,oppenheimer,oppenheimer,oppenheimer,oppenheimer,,,False
5026,noisettes,1,1,1,noisettes,noisettes,noisettes,noisettes,noisettes,noisettes,,,False
5027,grizzly bear,1,1,1,grizzly bear,grizzly bear,grizzly bear,grizzly bear,grizzly bear,grizzly bear,,,False
5028,anya marina,1,1,1,anya marina,anya marina,anya marina,anya marina,anya marina,anya marina,,,False
5029,gotye,1,1,1,gotye,gotye,gotye,gotye,gotye,gotye,,,False
5030,the duke spirit,1,1,1,the duke spirit,the duke spirit,the duke spirit,the duke spirit,the duke spirit,the duke spirit,,,False
5031,nico stai,1,1,1,nico stai,nico stai,nico stai,nico stai,nico stai,nico stai,,,False
5032,my number one,1,1,1,my number one,my number one,my number one,my number one,my number one,my number one,,,False
5033,dark wave,2,9,9,dark wave,dark wave,dark wave,dark wave,dark wave,dark wave,195,,False
5034,lustpop,1,4,4,lustpop,lustpop,lustpop,lustpop,lustpop,lustpop,,,False
5035,dd covers,1,2,2,dd covers,dd covers,dd covers,dd covers,dd covers,dd covers,,,False
5036,old school ebm,0,0,0,old school ebm,old school ebm,old school ebm,old school ebm,old school ebm,old school ebm,,,False
5037,darkwave-synth,1,2,2,darkwave-synth,darkwave synth,darkwave-synth,darkwave synth,darkwave synth,darkwave-synth,,,False
5038,wave,1,2,2,wave,wave,wave,wave,wave,wave,,,False
5039,electro-goth,1,1,1,electro-goth,electro goth,electro-goth,electro goth,electro goth,electro-goth,,,False
5040,bastardpop,1,1,1,bastardpop,bastardpop,bastardpop,bastardpop,bastardpop,bastardpop,,,False
5041,sisters of mercry clone,0,0,0,sisters of mercry clone,sisters of mercry clone,sisters of mercry clone,sisters of mercry clone,sisters of mercry clone,sisters of mercry clone,,,False
5042,performance,2,5,5,performance,performance,performance,performance,performance,performance,,,False
5043,dd solo,1,2,2,dd solo,dd solo,dd solo,dd solo,dd solo,dd solo,,,False
5044,minimal electronic,1,1,1,minimal electronic,minimal electronic,minimal electronic,minimal electronic,minimal electronic,minimal electronic,,,False
5045,melodic power metal,2,8,8,melodic power metal,melodic power metal,melodic power metal,melodic power metal,melodic power metal,melodic power metal,,,False
5046,hard pop,0,0,0,hard pop,hard pop,hard pop,hard pop,hard pop,hard pop,,,False
5047,resident evil,1,1,1,resident evil,resident evil,resident evil,resident evil,resident evil,resident evil,,,False
5048,rominhocsf,1,1,1,rominhocsf,rominhocsf,rominhocsf,rominhocsf,rominhocsf,rominhocsf,,,False
5049,testana,1,1,1,testana,testana,testana,testana,testana,testana,,,False
5050,atari electronic,1,1,1,atari electronic,atari electronic,atari electronic,atari electronic,atari electronic,atari electronic,,,False
5051,microhouse,0,0,0,microhouse,microhouse,microhouse,microhouse,microhouse,microhouse,,,False
5052,swedish electro,1,1,1,swedish electro,swedish electro,swedish electro,swedish electro,swedish electro,swedish electro,,,False
5053,romanian folk,0,0,0,romanian folk,romanian folk,romanian folk,romanian folk,romanian folk,romanian folk,,,False
5054,romanian,3,3,3,romanian,romanian,romanian,romanian,romanian,romanian,,,False
5055,lets dance,2,4,4,lets dance,lets dance,lets dance,lets dance,lets dance,lets dance,,,False
5056,a cappella,2,2,2,a cappella,a cappella,a cappella,a cappella,a cappella,a cappella,213 | 214,,False
5057,true metal,2,2,2,true metal,true metal,true metal,true metal,true metal,true metal,,,False
5058,beatles,2,2,2,beatles,beatles,beatles,beatles,beatles,beatles,,,False
5059,tony hawk underground 2,1,2,2,tony hawk underground 2,tony hawk underground 2,tony hawk underground 2,tony hawk underground 2,tony hawk underground 2,tony hawk underground 2,,,False
5060,tekkonkinkreet,1,1,1,tekkonkinkreet,tekkonkinkreet,tekkonkinkreet,tekkonkinkreet,tekkonkinkreet,tekkonkinkreet,,,False
5061,a town in blue,1,1,1,a town in blue,a town in blue,a town in blue,a town in blue,a town in blue,a town in blue,,,False
5062,nsync,1,1,1,nsync,nsync,nsync,nsync,nsync,nsync,,,False
5063,simple plan,3,3,3,simple plan,simple plan,simple plan,simple plan,simple plan,simple plan,,,False
5064,just a girl,1,1,1,just a girl,just a girl,just a girl,just a girl,just a girl,just a girl,,,False
5065,song  of the decade,1,1,1,song of the decade,song of the decade,song of the decade,song of the decade,song of the decade,song of the decade,,,False
5066,jordin sparks,3,1,3,jordin sparks,jordin sparks,jordin sparks,jordin sparks,jordin sparks,jordin sparks,,,False
5067,shakira - give it up to me,1,1,1,shakira - give it up to me,shakira give it up to me,shakira - give it up to me,shakira give it up to me,shakira give it up to me,shakira - give it up to me,,,False
5068,freshlyground,1,1,1,freshlyground,freshlyground,freshlyground,freshlyground,freshlyground,freshlyground,,,False
5069,the best official world cup song ever,1,1,1,the best official world cup song ever,the best official world cup song ever,the best official world cup song ever,the best official world cup song ever,the best official world cup song ever,the best official world cup song ever,,,False
5072,apologetics,1,2,2,apologetics,apologetics,apologetics,apologetics,apologetics,apologetics,114,Keep separate. Flagged: different meanings; `apologetics` is religious/contextual.,True
5073,debate,1,2,2,debate,debate,debate,debate,debate,debate,,,False
5074,christianity,1,1,1,christianity,christianity,christianity,christianity,christianity,christianity,,,False
5075,gorgeousity,1,8,8,gorgeousity,gorgeousity,gorgeousity,gorgeousity,gorgeousity,gorgeousity,,,False
5076,nasheed,2,20,21,nasheed,nasheed,nasheed,nasheed,nasheed,nasheed,,,False
5077,filmgroove,1,6,6,filmgroove,filmgroove,filmgroove,filmgroove,filmgroove,filmgroove,,,False
5078,audiobook,1,1,1,audiobook,audiobook,audiobook,audiobook,audiobook,audiobook,136,,False
5079,impossible for liberals to deal with,2,2,2,impossible for liberals to deal with,impossible for liberals to deal with,impossible for liberals to deal with,impossible for liberals to deal with,impossible for liberals to deal with,impossible for liberals to deal with,,,False
5080,faith,0,0,0,faith,faith,faith,faith,faith,faith,,,False
5081,bible study,1,1,1,bible study,bible study,bible study,bible study,bible study,bible study,,,False
5082,otaku,1,6,6,otaku,otaku,otaku,otaku,otaku,otaku,,,False
5083,science,1,11,11,science,science,science,science,science,science,,,False
5084,conservative,1,1,1,conservative,conservative,conservative,conservative,conservative,conservative,,,False
5085,chanting,1,3,3,chanting,chanting,chanting,chanting,chanting,chanting,,,False
5086,cult favorite,1,1,1,cult favorite,cult favorite,cult favorite,cult favorite,cult favorite,cult favorite,,,False
5087,talk radio,0,0,0,talk radio,talk radio,talk radio,talk radio,talk radio,talk radio,,,False
5088,doctor who,1,1,1,doctor who,doctor who,doctor who,doctor who,doctor who,doctor who,,,False
5089,richard dawkins,0,0,0,richard dawkins,richard dawkins,richard dawkins,richard dawkins,richard dawkins,richard dawkins,,,False
5090,small government,1,1,1,small government,small government,small government,small government,small government,small government,,,False
5091,bellydance,1,7,7,bellydance,bellydance,bellydance,bellydance,bellydance,bellydance,,,False
5092,porn soundtrack,0,0,0,porn soundtrack,porn soundtrack,porn soundtrack,porn soundtrack,porn soundtrack,porn soundtrack,,,False
5093,islam,1,1,1,islam,islam,islam,islam,islam,islam,,,False
5094,religion,1,18,18,religion,religion,religion,religious,religious,religious,327,,False
5095,spaghetti western,2,4,4,spaghetti western,spaghetti western,spaghetti western,spaghetti western,spaghetti western,spaghetti western,,,False
5096,atheism,0,0,0,atheism,atheism,atheism,atheism,atheism,atheism,,,False
5097,own it,1,1,1,own it,own it,own it,own it,own it,own it,,,False
5098,liberty,1,1,1,liberty,liberty,liberty,liberty,liberty,liberty,,,False
5099,ummah,1,1,1,ummah,ummah,ummah,ummah,ummah,ummah,,,False
5100,porn music,1,1,1,porn music,porn music,porn music,porn music,porn music,porn music,,,False
5101,liberal media,1,1,1,liberal media,liberal media,liberal media,liberal media,liberal media,liberal media,,,False
5102,kazu,1,1,1,kazu,kazu,kazu,kazu,kazu,kazu,,,False
5103,boss sound,1,8,8,boss sound,boss sound,boss sound,boss sound,boss sound,boss sound,,,False
5104,jamaica,5,40,44,jamaica,jamaica,jamaica,jamaica,jamaica,jamaica,,,False
5105,pioneers,0,0,0,pioneers,pioneers,pioneers,pioneer,pioneer,pioneer,98,Flagged: evaluative/historical.,True
5106,traditional skinhead,1,1,1,traditional skinhead,traditional skinhead,traditional skinhead,traditional skinhead,traditional skinhead,traditional skinhead,,,False
5107,dirty reggae,1,1,1,dirty reggae,dirty reggae,dirty reggae,dirty reggae,dirty reggae,dirty reggae,,,False
5108,trojan,1,2,2,trojan,trojan,trojan,trojan,trojan,trojan,,,False
5109,skinhead,1,1,1,skinhead,skinhead,skinhead,skinhead,skinhead,skinhead,,,False
5110,pama,0,0,0,pama,pama,pama,pama,pama,pama,,,False
5111,rude bwoy,1,1,1,rude bwoy,rude bwoy,rude bwoy,rude bwoy,rude bwoy,rude bwoy,,,False
5112,oi,4,10,10,oi,oi,oi,oi,oi,oi,,,False
5113,psychobilly swing,1,1,1,psychobilly swing,psychobilly swing,psychobilly swing,psychobilly swing,psychobilly swing,psychobilly swing,,,False
5114,neo-swing,1,1,1,neo-swing,neo swing,neo swing,neo swing,neo swing,neo swing,,,False
5115,traditional ska,0,0,0,traditional ska,traditional ska,traditional ska,traditional ska,traditional ska,traditional ska,,,False
5116,good 3wave ska,0,0,0,good 3wave ska,good 3wave ska,good 3wave ska,good 3wave ska,good 3wave ska,good 3wave ska,,,False
5117,2tone,0,0,0,2tone,2tone,2tone,2tone,2tone,2tone,,,False
5118,jamaican ska,0,0,0,jamaican ska,jamaican ska,jamaican ska,jamaican ska,jamaican ska,jamaican ska,,,False
5119,oibilly,0,0,0,oibilly,oibilly,oibilly,oibilly,oibilly,oibilly,,,False
5120,giddy-up giddy-up,0,0,0,giddy-up giddy-up,giddy up giddy up,giddy-up giddy-up,giddy up giddy up,giddy up giddy up,giddy-up giddy-up,,,False
5121,symarip,0,0,0,symarip,symarip,symarip,symarip,symarip,symarip,,,False
5122,toaster,0,0,0,toaster,toaster,toaster,toaster,toaster,toaster,,,False
5123,neo rockabilly,1,1,1,neo rockabilly,neo rockabilly,neo rockabilly,neo rockabilly,neo rockabilly,neo rockabilly,,,False
5124,irish punk,1,1,1,irish punk,irish punk,irish punk,irish punk,irish punk,irish punk,,,False
5125,irish folk,0,0,0,irish folk,irish folk,irish folk,irish folk,irish folk,irish folk,,,False
5126,indonesian,1,1,1,indonesian,indonesian,indonesian,indonesian,indonesian,indonesian,,,False
5127,the aggrolites,0,0,0,the aggrolites,the aggrolites,the aggrolites,the aggrolites,the aggrolites,the aggrolites,,,False
5128,heavy organ,0,0,0,heavy organ,heavy organ,heavy organ,heavy organ,heavy organ,heavy organ,,,False
5129,folk punk,8,7,11,folk punk,folk punk,folk punk,folk punk,folk punk,folk punk,,,False
5130,peter tosh,1,1,1,peter tosh,peter tosh,peter tosh,peter tosh,peter tosh,peter tosh,,,False
5131,collie,0,0,0,collie,collie,collie,collie,collie,collie,,,False
5132,skinhead raggae,0,0,0,skinhead raggae,skinhead raggae,skinhead raggae,skinhead raggae,skinhead raggae,skinhead raggae,,,False
5133,i am home,1,1,1,i am home,i am home,i am home,i am home,i am home,i am home,,,False
5134,makes me bad,1,4,4,makes me bad,makes me bad,makes me bad,makes me bad,makes me bad,makes me bad,,,False
5135,hard on for jesus,1,2,2,hard on for jesus,hard on for jesus,hard on for jesus,hard on for jesus,hard on for jesus,hard on for jesus,,,False
